,text,created_at,date,trade_war,dax_close,dax_return,dax_op,usa_close,usa_return,usa_op,Date,china_close,china_return,china_op
97,After defeating 100% of the ISIS Caliphate I largely moved our troops out of Syria. Let Syria and Assad protect the Kurds and fight Turkey for their own land. I said to my Generals why should we be fighting for Syria....,10-14-2019 19:10:50,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
98,“To his credit the Europeans didn't step up to deal with this ISIS problem – it’s a lot of the reason why we are in this situation today. Now Angela Merkel of Germany is finally stepping up and telling Turkey to back off....,10-14-2019 19:06:17,2019-10-14,True,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
99,....Don't the Europeans have a lot of responsibility?” @KatiePavlich Thank you Katie I offered ISIS prisoners to the European countries from where they came and was rejected on numerous occasions. They probably figured that the U.S. would bear the tremendous cost as always!,10-14-2019 19:06:17,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
100,"Great new book ""Resistance (At All Costs): How Trump Haters Are Breaking America"" out by Kimberley Strassel of the Wall Street Journal. Kim has treated us fairly and for that I am very appreciative. Check it out today it is great!",10-14-2019 18:59:04,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
101,....of the correction which they knew about full well! “Fox News Pollster Braun Research Misrepresented Impeachment Poll: Analysis” @NYPost,10-14-2019 18:56:21,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
102,The Fox Impeachment poll has turned out to be incorrect. This was announced on Friday. Despite this the Corrupt New York Times used this poll in one of its stories no mention....,10-14-2019 18:56:20,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
103,America First!,10-14-2019 17:26:24,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
104,RT @MariaBartiromo: 5G networks could be active in 2 to 3 years: Cisco CEO https://t.co/9lQf2uwwwo @MorningsMaria @FoxBusiness,10-14-2019 17:25:26,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
105,Wow! Hunter Biden is being forced to leave a Chinese Company. Now watch the Fake News wrap their greasy and very protective arms around him. Only softball questions of him please!,10-14-2019 16:18:59,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
106,https://t.co/Q6NhPEz2Qv,10-14-2019 16:17:54,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
107,Will be looking into the Scott Hapgood case and the Island of Anguilla. Something looks and sounds very wrong. I know Anguilla will want to see this case be properly and justly resolved! @foxandfriends @SteveDucey  @ainsleyearhardt,10-14-2019 14:00:19,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
108,Vote for good guy @seanspicer tonight on Dancing With The Stars. He has always been there for us!,10-14-2019 12:33:39,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
109,https://t.co/09bac03RX6,10-14-2019 12:26:13,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
110,https://t.co/kDd9fzjPAh,10-14-2019 12:13:44,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
111,https://t.co/cvCBBovvFP,10-14-2019 12:13:20,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
112,Happy Columbus Day!,10-14-2019 12:06:24,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
113,The same people who got us into the Middle East mess are the people who most want to stay there!,10-14-2019 11:40:42,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
114,Brian Kilmeade over at @foxandfriends got it all wrong. We are not going into another war between people who have been fighting with each other for 200 years. Europe had a chance to get their ISIS prisoners but didn’t want the cost. “Let the USA pay” they said...,10-14-2019 11:14:09,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
115,....Kurds may be releasing some to get us involved. Easily recaptured by Turkey or European Nations from where many came but they should move quickly. Big sanctions on Turkey coming! Do people really think we should go to war with NATO Member Turkey? Never ending wars will end!,10-14-2019 11:14:09,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
116,Former Democrat Senator Harry Reid just stated that Donald Trump is very smart much more popular than people think is underestimated and will be hard to beat in the 2020 Election. Thank you Harry I agree!,10-14-2019 10:54:24,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
117,Adam Schiff now doesn’t seem to want the Whistleblower to testify. NO! Must testify to explain why he got my Ukraine conversation sooo wrong not even close. Did Schiff tell him to do that? We must determine the Whistleblower’s identity to determine WHY this was done to the USA..,10-14-2019 10:39:09,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
118,....Democrat’s game was foiled when we caught Schiff fraudulently making up my Ukraine conversation when I released the exact conversation Transcript and when Ukrainian President and the Foreign Minister said there was NO PRESSURE very normal talk! A total Impeachment Scam!,10-14-2019 10:39:09,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
119,“The Democrats are trashing this President &amp; in the process trashing the U.S. Constitution. Frankly the American People need to wake up to the reality that the Democrats are so drunk on power that they’re willing to destroy this Constitutional Republic.” @GrahamLedger @OANN,10-14-2019 10:19:31,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
120,RT @realDonaldTrump: “Congressman Adam Schiff who when seeing the REAL Ukraine phone call Transcript decided he’d better make up one of hi…,10-14-2019 01:05:57,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
121,RT @realDonaldTrump: .....BY THE WAY DON’T CALL ME AGAIN I’LL CALL YOU WHEN YOU’VE DONE WHAT I’VE ASKED.’” A reminder that wasn’t just s…,10-14-2019 01:05:53,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
122,“Serial killers get more Due Process than the Democrats give to the President of the United States.” @marklevinshow,10-14-2019 00:34:01,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
123,Somebody please explain to Chris Wallace of Fox who will never be his father (and my friend) Mike Wallace that the Phone Conversation I had with the President of Ukraine was a congenial &amp; good one. It was only Schiff’s made up version of that conversation that was bad!,10-14-2019 00:10:14,2019-10-14,False,12486.55957,-0.200942628,0,2966.149902,-0.138904578,0,14-10-2019,3007.8798829999996,1.137677445,1
124,Just landed in Louisiana! Vote against John Bel Edwards he has the worst jobs record in the United States. Louisiana will do much better by electing a REPUBLICAN. See everyone soon! @LAGOP https://t.co/V1rVXEEuso,10-11-2019 23:55:42,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
125,....Congratulations Kevin on a job well done! I will be announcing the new Acting Secretary next week. Many wonderful candidates!,10-11-2019 23:46:31,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
126,Kevin McAleenan has done an outstanding job as Acting Secretary of Homeland Security. We have worked well together with Border Crossings being way down. Kevin now after many years in Government wants to spend more time with his family and go to the private sector....,10-11-2019 23:46:30,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
127,RT @IvankaTrump: Women are absolutely critical to the National Security of a Nation &amp; need to be brought to the negotiating table during pe…,10-11-2019 23:23:55,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
128,A terrible and very dishonest person! https://t.co/bomdDcHTT4,10-11-2019 23:23:11,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
129,RT @WhiteHouse: President @realDonaldTrump has authorized a new executive order giving @USTreasury in consultation with himself and @SecPo…,10-11-2019 23:21:44,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
130,RT @seanhannity: McCabe's admission... https://t.co/HrXgIIHolO,10-11-2019 23:21:32,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
131,RT @realDonaldTrump: We love you @MinneapolisPD THANK YOU! #LESM https://t.co/fkOL8dCNP2,10-11-2019 23:21:10,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
132,We love you @MinneapolisPD THANK YOU! #LESM https://t.co/fkOL8dCNP2,10-11-2019 17:29:12,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
133,RT @seanhannity: NFL FLASHBACK https://t.co/wDAMnrpYPY,10-11-2019 15:48:26,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
134,Really good news! https://t.co/dbc6AgzNPx,10-11-2019 15:47:44,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
135,RT @WhiteHouse: The old barriers along our southern border were built to defend against vehicle crossings—and not much else.How comprehen…,10-11-2019 15:47:11,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
136,RT @freedomcaucus: Being in contact with a key witness and then lying about it renders Adam Schiff unqualified to lead a fair and just inqu…,10-11-2019 15:46:23,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
137,"RT @WhiteHouse: ""It breaks my heart every time I speak to one of these victims."" @ICEgov can intervene before preventable crimes happen by…",10-11-2019 15:46:09,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
138,RT @seanhannity: #HANNITY: Sean lays out what’s REALLY behind the Dems’ impeachment hysteria and all of their phony witch hunts. Watch! htt…,10-11-2019 15:45:45,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
139,RT @seanhannity: Collins RIPS Dems: “Conducting an impeachment investigation behind closed doors isn’t just unprecedented—it’s un-American.…,10-11-2019 15:45:30,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
140,So Great! https://t.co/WZSY7E0A2M,10-11-2019 15:44:19,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
141,RT @KRCG13: In Kansas City today Gov. Mike Parson U.S. Sen @RoyBlunt presidential advisor @IvankaTrump  @HHSGov Secretary Alex Azar and…,10-11-2019 15:43:55,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
142,RT @seanhannity: Really? https://t.co/7Wap0kKXyi,10-11-2019 15:43:38,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
143,RT @BillOReilly: New survey reveals that 45% of adults find it hard to make new friends — the average adult has not made a new friend in 5…,10-11-2019 15:43:27,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
144,RT @seanhannity: The White House Refuses to ‘Legitimize’ the ‘Illegitimate’ Impeachment Inquiry https://t.co/A6os0wVCW5 https://t.co/ej4Rez…,10-11-2019 15:42:53,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
145,RT @WhiteHouse: ✔ 13000 new construction jobs✔ 3000 new manufacturing jobs✔ Jobless rate down from 4% to 3.3%Minnesotans are winning…,10-11-2019 15:42:22,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
146,RT @IvankaTrump: We are striving to ensure all hard-working Americans have access to high-quality affordable childcare. Thank you ⁦@GovPa…,10-11-2019 15:42:04,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
147,RT @CLewandowski_: Trump Doral to host political fest with Trump Jr. Sarah Sanders and Corey Lewandowski - News - The Palm Beach Post - W…,10-11-2019 15:41:49,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
148,RT @WhiteHouse: USMCA updates NAFTA to achieve goals that Democrats have long claimed to support. So what’s the holdup?Yesterday @VP had…,10-11-2019 15:40:57,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
149,RT @DanScavino: President @realDonaldTrump arrives at the Target Center in Minneapolis Minnesota for a MASSIVE TRUMP RALLY. Speechless — t…,10-11-2019 15:40:17,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
150,A Giant Scam! https://t.co/Go4TffoEaq,10-11-2019 15:40:00,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
151,Amazing Evening! https://t.co/jVTW8sRJpf,10-11-2019 15:39:28,2019-10-11,False,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
152,RT @WaysandMeansGOP: #USMCA will build on the strong economy benefitting farmers small businesses and manufacturers across the country.…,10-11-2019 15:38:29,2019-10-11,True,12511.65039,2.777013305,1,2970.27002,1.082061118,1,11-10-2019,2973.659912,0.87266035,1
